id,Time,Event
237853,68',Jon Busch makes a very good save (Catch)
237853,69',Throw-in: Frankie Hejduk takes it (Defending)
237853,69',Handball called on Brian Carroll
237853,69',Jon Busch takes an indirect freekick with his left foot from his own half. Outcome: open play
237853,70',Throw-in: Danny O'Rourke takes it (Attacking)
237853,70',Throw-in: Chad Marshall takes it (Attacking)
237853,70',Robbie Rogers crosses the ball. Outcome: open play
237853,71',Frankie Hejduk is awarded a yellow card. Reason: unsporting behaviour
237853,71',Jon Busch takes a short goal kick
237853,72',Throw-in: Wilman Conde takes it (Attacking)
237853,72',Throw-in: Andy Iro takes it (Attacking)
237853,73',Robbie Rogers drills an impressive left footed shot. Outcome: save
237853,73',Jon Busch makes an outstanding save (Catch)
237853,73',Jon Busch takes a short goal kick
237853,74',Alejandro Moreno commits a foul on Wilman Conde resulting on a free kick for Chicago
237853,74',Brandon Prideaux takes an indirect freekick with his right foot from his own half. Outcome: pass
237853,74',Gonzalo Segares commits a foul on Frankie Hejduk resulting on a free kick for Columbus
237853,74',Guillermo Barros Schelotto takes an indirect freekick with his right foot from the right channel. Outcome: open play
237853,75',Danny O'Rourke crosses the ball. Outcome: clearance
237853,75',Chris Rolfe clears the ball from danger.
237853,75',"Guillermo Barros Schelotto takes the corner kick from the left byline with his right foot and hits an inswinger to the far post, resulting in: open play"
237853,76',Frankie Hejduk hits a good right footed shot. Outcome: save
237853,76',Jon Busch makes a very good save (Catch)
237853,77',Gonzalo Segares crosses the ball. Outcome: clearance
237853,77',Chad Marshall clears the ball from danger.
237853,77',Throw-in: Frankie Hejduk takes it (Attacking)
237853,77',Columbus makes a sub: Steven Lenhart enters for Andy Iro. Reason: Tactical
237853,78',Chicago makes a sub: Stephen King enters for Chris Rolfe. Reason: Tactical
237853,79',Cuauhtemoc Blanco hits a good left footed shot. Outcome: save
237853,79',Will Hesmer makes a very good save (Catch)
237853,79',Throw-in: Danny O'Rourke takes it (Attacking)
237853,79',Columbus makes a sub: Stefani Miglioranzi enters for Brad Evans. Reason: Tactical
237853,80',Throw-in: Danny O'Rourke takes it (Attacking)
237853,80',"Diego Gutierrez drills a good left footed shot, but it is off target. Outcome: miss right"
237853,80',John Thorrington commits a foul on Guillermo Barros Schelotto resulting on a free kick for Columbus
237853,81',Guillermo Barros Schelotto takes an indirect freekick with his right foot from the left channel. Outcome: open play
237853,81',Frankie Hejduk commits a foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
237853,81',Cuauhtemoc Blanco takes an indirect freekick with his right foot from the left channel. Outcome: open play
237853,82',Brandon Prideaux commits a foul on Robbie Rogers resulting on a free kick for Columbus
237853,82',Chad Marshall takes an indirect freekick with his right foot from his own half. Outcome: pass
237853,82',"Brian Carroll hits a good right footed shot, but it is off target. Outcome: miss right"
237853,83',Jon Busch takes a long goal kick
237853,83',Throw-in: John Thorrington takes it (Attacking)
237853,84',Throw-in: John Thorrington takes it (Attacking)
237853,85',Stefani Miglioranzi is awarded a yellow card. Reason: unsporting behaviour
237853,86',John Thorrington hits a good right footed shot. Outcome: save
237853,86',Will Hesmer makes a very good save (Catch)
237853,86',Chicago makes a sub: Lider Marmol enters for Justin Mapp. Reason: Tactical
237853,87',Cuauhtemoc Blanco hits a good right footed shot. Outcome: save
237853,87',Will Hesmer makes a very good save (Catch)
237853,87',Guillermo Barros Schelotto crosses the ball. Outcome: goal
237853,87',Goal!! Steven Lenhart hits a very good right footed shot high through the middle from the centre penalty area (aprox. 6 yards) and scores!! The game is now tied at 2
237853,88',That last goal was assisted by Guillermo Barros Schelotto (Cross from Right Penalty Area)
237853,89',Jon Busch takes a long goal kick
237853,89',Bakary Soumare is awarded a yellow card. Reason: unsporting behaviour
237853,90',Bakary Soumare commits a nasty foul on Alejandro Moreno resulting on a free kick for Columbus
237853,90'+1',Guillermo Barros Schelotto takes an indirect freekick with his right foot from the right channel. Outcome: pass
237853,90'+1',Columbus makes a sub: Jason Garey enters for Emmanuel Ekpo. Reason: Tactical
237853,90'+3',Brandon Prideaux commits a nasty foul on Guillermo Barros Schelotto resulting on a free kick for Columbus
237853,90'+3',Guillermo Barros Schelotto takes a direct freekick with his right foot from the left channel. Outcome: pass
237853,90'+3',Brandon Prideaux is awarded a yellow card. Reason: unsporting behaviour
237853,90'+4',Throw-in: Danny O'Rourke takes it (Attacking)
237853,90'+4',"Guillermo Barros Schelotto takes the corner kick from the left byline with his right foot and hits an inswinger to the far post, resulting in: out of play"
237853,90'+5',Jon Busch takes a long goal kick
237853,90'+5',Throw-in: Danny O'Rourke takes it (Attacking)
237853,90',The referee has signaled the end of the second half
237853,90',End of the game
237854,-,Game on!
237854,1',Throw-in: Jonathan Bornstein takes it (Defending)
237854,1',Throw-in: Jonathan Bornstein takes it (Attacking)
237854,1',Eric Denton commits a foul on Jesse Marsch resulting on a free kick for Chivas USA
237854,1',Jesse Marsch takes an indirect freekick with his right foot from the left channel. Outcome: open play
237854,3',Throw-in: Jonathan Bornstein takes it (Defending)
237854,3',Throw-in: James Riley takes it (Attacking)
237854,4',Ryan Johnson crosses the ball. Outcome: open play
237854,4',Offside called on Ryan Johnson
237854,4',Brad Guzan takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,4',Throw-in: Sacha Kljestan takes it (Attacking)
237854,5',Throw-in: Jonathan Bornstein takes it (Defending)
237854,5',Throw-in: James Riley takes it (Attacking)
237854,5',Throw-in: Ronnie O'Brien takes it (Attacking)
237854,5',Ronnie O'Brien crosses the ball. Outcome: open play
237854,6',Throw-in: Eric Denton takes it (Attacking)
237854,6',"Ronnie O'Brien hits a good right footed shot, but it is off target. Outcome: over bar"
237854,6',Brad Guzan takes a short goal kick
237854,7',Ivan Guerrero crosses the ball. Outcome: out of play
237854,8',Brad Guzan takes a short goal kick
237854,8',Ronnie O'Brien commits a foul on Francisco Mendoza resulting on a free kick for Chivas USA
237854,8',Jesse Marsch takes an indirect freekick with his right foot from the left channel. Outcome: open play
237854,9',Atiba Harris crosses the ball. Outcome: blocked
237854,9',James Riley blocks the cross
237854,9',Throw-in: Francisco Mendoza takes it (Attacking)
237854,9',Kelly Gray commits a foul on Sacha Kljestan resulting on a free kick for Chivas USA
237854,10',Sacha Kljestan takes a direct freekick with his right foot from the right channel. Outcome: shot
237854,10',Kelly Gray is awarded a yellow card. Reason: unsporting behaviour
237854,11',Sacha Kljestan hits a good right footed shot. Outcome: save
237854,11',Joe Cannon makes a very good save (Catch)
237854,11',Offside called on Ryan Johnson
237854,11',Brad Guzan takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,12',Kelly Gray commits a foul on Paulo Nagamura resulting on a free kick for Chivas USA
237854,13',Ante Razov takes a direct freekick with his right foot from the left channel. Outcome: open play
237854,14',Throw-in: Ronnie O'Brien takes it (Defending)
237854,15',Throw-in: Kelly Gray takes it (Defending)
237854,15',Throw-in: Sacha Kljestan takes it (Attacking)
237854,17',Jonathan Bornstein hits a good right footed shot. Outcome: save
237854,17',Joe Cannon makes an outstanding save (Catch)
237854,18',Throw-in: Ronnie O'Brien takes it (Attacking)
237854,18',Offside called on Atiba Harris
237854,18',Ramiro Corrales takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,20',Francisco Mendoza crosses the ball. Outcome: blocked
237854,20',Ronnie O'Brien blocks the cross
237854,20',Throw-in: Jonathan Bornstein takes it (Attacking)
237854,20',Sacha Kljestan crosses the ball. Outcome: shot
237854,20',"Jesse Marsch hits a good right footed shot, but it is off target. Outcome: miss left"
237854,20',"Sacha Kljestan takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: shot"
237854,21',"Francisco Mendoza hits a good header, but it is off target. Outcome: open play"
237854,21',Ryan Johnson commits a foul on Claudio Suarez resulting on a free kick for Chivas USA
237854,21',Brad Guzan takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,22',Joe Cannon takes a long goal kick
237854,23',Throw-in: Jesse Marsch takes it (Attacking)
237854,23',Throw-in: Carey Talley takes it (Attacking)
237854,24',Throw-in: Carey Talley takes it (Attacking)
237854,24',Throw-in: Carey Talley takes it (Attacking)
237854,25',Throw-in: James Riley takes it (Defending)
237854,27',Sacha Kljestan commits a foul on Ivan Guerrero resulting on a free kick for San Jose
237854,27',Ramiro Corrales takes an indirect freekick with his right foot from the left channel. Outcome: open play
237854,29',Ivan Guerrero crosses the ball. Outcome: clearance
237854,29',Jesse Marsch clears the ball from danger.
237854,30',Throw-in: Jonathan Bornstein takes it (Defending)
237854,32',Offside called on Ryan Johnson
237854,32',Jesse Marsch takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,32',Throw-in: Carey Talley takes it (Defending)
237854,33',Jesse Marsch crosses the ball. Outcome: blocked
237854,33',Eric Denton blocks the cross
237854,33',"Jonathan Bornstein takes the corner kick from the right byline with his right foot and hits an inswinger to the centre, resulting in: shot"
237854,33',"Paulo Nagamura hits a good right footed shot, but it is off target. Outcome: miss left"
237854,33',Joe Cannon takes a long goal kick
237854,34',Ante Razov commits a foul on James Riley resulting on a free kick for San Jose
237854,34',Ramiro Corrales takes an indirect freekick with his right foot from his own half. Outcome: open play
237854,34',Francisco Mendoza commits a foul on Ramiro Corrales resulting on a free kick for San Jose
237854,34',Ronnie O'Brien takes an indirect freekick with his right foot from the left channel. Outcome: pass
237854,36',Throw-in: Jonathan Bornstein takes it (Defending)
237854,36',Throw-in: Claudio Suarez takes it (Defending)
237854,36',Throw-in: James Riley takes it (Defending)
237854,37',"Carey Talley hits a good right footed shot, but it is off target. Outcome: hit post"
237854,37',"Kei Kamara hits a good right footed shot, but it is off target. Outcome: miss left"
237854,38',Brad Guzan takes a long goal kick
237854,38',Jonathan Bornstein crosses the ball. Outcome: blocked
237854,38',Kei Kamara blocks the cross
237854,39',"Sacha Kljestan takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: clearance"
237854,39',Nick Garcia clears the ball from danger.
237854,40',"Francisco Mendoza hits a good right footed shot, but it is off target. Outcome: miss left"
237854,40',"Sacha Kljestan takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: shot"
237854,41',"Atiba Harris hits a good header, but it is off target. Outcome: hit bar"
